51.479550/-0.071574,51.47955,-0.071574
51.479771/-0.071960,51.479771,-0.07196
51.490365/-0.091319,51.490365,-0.091319
51.482280/-0.081314,51.48228,-0.081314
51.482079/-0.085797,51.482079,-0.085797
51.482122/-0.087930,51.482122,-0.08793
51.474292/-0.091954,51.474292,-0.091954
51.487612/-0.076376,51.487612,-0.076376
51.484559/-0.096310,51.484559,-0.09631
51.481203/-0.092241,51.481203,-0.092241
51.478675/-0.055002,51.478675,-0.055002
51.487313/-0.038759,51.487313,-0.038759
51.478256/-0.037541,51.478256,-0.037541
51.477875/-0.037425,51.477875,-0.037425
51.473158/0.003690,51.473158,0.00369
51.472584/-0.005163,51.472584,-0.005163
51.488449/-0.010173,51.488449,-0.010173
51.486872/-0.009041,51.486872,-0.009041
51.481334/-0.001547,51.481334,-0.001547
51.477795/-0.000762,51.477795,-0.000762
51.478628/0.002585,51.478628,0.002585
51.475606/0.007468,51.475606,0.007468
51.475391/0.002224,51.475391,0.002224
51.486472/0.010710,51.486472,0.01071
51.473101/0.040734,51.473101,0.040734
51.475484/0.041499,51.475484,0.041499
51.489492/0.040323,51.489492,0.040323
51.486703/0.042537,51.486703,0.042537
51.491129/0.041889,51.491129,0.041889
51.482274/0.045667,51.482274,0.045667
51.475407/0.098445,51.475407,0.098445
51.488658/0.128420,51.488658,0.12842
51.489810/0.128151,51.48981,0.128151
51.470842/0.101895,51.470842,0.101895
51.474695/0.105108,51.474695,0.105108
51.471262/0.103959,51.471262,0.103959
51.473522/0.106904,51.473522,0.106904
51.477455/0.123657,51.477455,0.123657
51.490278/0.132043,51.490278,0.132043
51.487280/0.121885,51.48728,0.121885
51.484443/0.143763,51.484443,0.143763
51.483366/0.144674,51.483366,0.144674
51.504434/-0.531262,51.504434,-0.531262
51.496609/-0.537618,51.496609,-0.537618
51.503879/-0.543600,51.503879,-0.5436
51.499610/-0.472755,51.49961,-0.472755
51.507905/-0.400566,51.507905,-0.400566
51.509262/-0.399941,51.509262,-0.399941
51.507214/-0.352495,51.507214,-0.352495
51.511137/-0.367158,51.511137,-0.367158
51.500631/-0.337862,51.500631,-0.337862
51.512612/-0.345601,51.512612,-0.345601
51.503319/-0.342607,51.503319,-0.342607
51.499745/-0.335876,51.499745,-0.335876
51.492577/-0.320428,51.492577,-0.320428
51.498557/-0.332650,51.498557,-0.33265
51.501662/-0.332227,51.501662,-0.332227
51.504852/-0.309367,51.504852,-0.309367
51.510441/-0.310448,51.510441,-0.310448
51.491982/-0.318208,51.491982,-0.318208
51.500299/-0.288588,51.500299,-0.288588
51.499543/-0.286510,51.499543,-0.28651
51.492900/-0.291138,51.4929,-0.291138
51.507642/-0.274497,51.507642,-0.274497
51.508609/-0.279538,51.508609,-0.279538
51.501702/-0.270218,51.501702,-0.270218
51.510226/-0.237487,51.510226,-0.237487
51.509092/-0.260139,51.509092,-0.260139
51.502581/-0.237250,51.502581,-0.23725
51.498177/-0.237465,51.498177,-0.237465
51.498526/-0.239229,51.498526,-0.239229
51.497684/-0.247033,51.497684,-0.247033
51.510888/-0.229468,51.510888,-0.229468
51.502968/-0.248072,51.502968,-0.248072
51.508543/-0.187653,51.508543,-0.187653
51.499166/-0.198888,51.499166,-0.198888
51.504166/-0.203333,51.504166,-0.203333
51.505868/-0.203477,51.505868,-0.203477
51.505670/-0.186895,51.50567,-0.186895
51.502487/-0.177323,51.502487,-0.177323
51.504643/-0.175391,51.504643,-0.175391
51.502406/-0.177741,51.502406,-0.177741
51.504585/-0.169460,51.504585,-0.16946
51.502229/-0.174999,51.502229,-0.174999
51.508241/-0.161470,51.508241,-0.16147
51.512843/-0.159615,51.512843,-0.159615
51.512063/-0.168585,51.512063,-0.168585
51.512937/-0.160139,51.512937,-0.160139
51.504908/-0.159216,51.504908,-0.159216
51.502888/-0.158498,51.502888,-0.158498
51.502173/-0.165006,51.502173,-0.165006
51.502318/-0.162177,51.502318,-0.162177
51.508102/-0.177433,51.508102,-0.177433
51.508619/-0.175953,51.508619,-0.175953
51.510194/-0.171955,51.510194,-0.171955
51.506766/-0.178410,51.506766,-0.17841
51.508266/-0.169026,51.508266,-0.169026
51.498455/-0.153568,51.498455,-0.153568
51.497985/-0.147057,51.497985,-0.147057
51.497762/-0.147087,51.497762,-0.147087
51.508429/-0.155858,51.508429,-0.155858
51.504562/-0.151178,51.504562,-0.151178
51.503124/-0.150071,51.503124,-0.150071
51.503302/-0.148965,51.503302,-0.148965
51.503134/-0.156017,51.503134,-0.156017
51.504666/-0.155303,51.504666,-0.155303
51.502074/-0.177181,51.502074,-0.177181
51.500773/-0.139733,51.500773,-0.139733
51.502864/-0.142779,51.502864,-0.142779
51.496671/-0.108607,51.496671,-0.108607
51.496123/-0.124789,51.496123,-0.124789
51.497406/-0.124947,51.497406,-0.124947
51.504490/-0.129507,51.50449,-0.129507
51.505577/-0.131092,51.505577,-0.131092
51.510833/-0.115277,51.510833,-0.115277
51.506274/-0.142256,51.506274,-0.142256
51.506260/-0.104672,51.50626,-0.104672
51.503082/-0.088920,51.503082,-0.08892
51.498719/-0.093770,51.498719,-0.09377
51.492923/-0.086865,51.492923,-0.086865
51.502353/-0.078619,51.502353,-0.078619
51.503512/-0.059189,51.503512,-0.059189
51.500009/-0.059534,51.500009,-0.059534
51.496074/-0.056797,51.496074,-0.056797
51.503640/-0.047351,51.50364,-0.047351
51.497472/-0.053597,51.497472,-0.053597
51.498924/-0.039349,51.498924,-0.039349
51.502387/-0.038243,51.502387,-0.038243
51.501554/-0.039917,51.501554,-0.039917
51.492038/-0.010543,51.492038,-0.010543
51.493084/-0.015174,51.493084,-0.015174
51.497495/-0.010584,51.497495,-0.010584
51.513442/0.003891,51.513442,0.003891
51.495298/0.012029,51.495298,0.012029
51.504844/-0.018364,51.504844,-0.018364
51.493725/0.028634,51.493725,0.028634
51.513184/0.038030,51.513184,0.03803
51.501307/0.033267,51.501307,0.033267
51.494207/0.037042,51.494207,0.037042
51.512957/0.042526,51.512957,0.042526
51.500300/0.067507,51.5003,0.067507
51.499298/0.068327,51.499298,0.068327
51.494675/0.067122,51.494675,0.067122
51.526322/-0.543620,51.526322,-0.54362
51.517409/-0.424825,51.517409,-0.424825
51.534215/-0.411480,51.534215,-0.41148
51.517680/-0.420882,51.51768,-0.420882
51.531576/-0.358404,51.531576,-0.358404
51.523392/-0.378209,51.523392,-0.378209
51.519353/-0.379183,51.519353,-0.379183
51.528634/-0.355386,51.528634,-0.355386
51.532000/-0.343759,51.532,-0.343759
51.521171/-0.335621,51.521171,-0.335621
51.516602/-0.327337,51.516602,-0.327337
51.527426/-0.320620,51.527426,-0.32062
51.533382/-0.319208,51.533382,-0.319208
51.527220/-0.322250,51.52722,-0.32225
51.535173/-0.326230,51.535173,-0.32623
51.520906/-0.269709,51.520906,-0.269709
51.524184/-0.296070,51.524184,-0.29607
51.531594/-0.284682,51.531594,-0.284682
51.534560/-0.231520,51.53456,-0.23152
51.521968/-0.226792,51.521968,-0.226792
51.518742/-0.244044,51.518742,-0.244044
51.535768/-0.210829,51.535768,-0.210829
51.531355/-0.197403,51.531355,-0.197403
51.528628/-0.192056,51.528628,-0.192056
51.531366/-0.192392,51.531366,-0.192392
51.517803/-0.186997,51.517803,-0.186997
51.533991/-0.209080,51.533991,-0.20908
51.514739/-0.220865,51.514739,-0.220865
51.520221/-0.174424,51.520221,-0.174424
51.520221/-0.173394,51.520221,-0.173394
51.534836/-0.153453,51.534836,-0.153453
51.516428/-0.145314,51.516428,-0.145314
51.529104/-0.162663,51.529104,-0.162663
51.529011/-0.151113,51.529011,-0.151113
51.515041/-0.159581,51.515041,-0.159581
51.522968/-0.146218,51.522968,-0.146218
51.515505/-0.156295,51.515505,-0.156295
51.520110/-0.153864,51.52011,-0.153864
51.531473/-0.114439,51.531473,-0.114439
51.530139/-0.108401,51.530139,-0.108401
51.532065/-0.104167,51.532065,-0.104167
51.521423/-0.122159,51.521423,-0.122159
51.523441/-0.105833,51.523441,-0.105833
51.517060/-0.115615,51.51706,-0.115615
51.515671/-0.113594,51.515671,-0.113594
51.524675/-0.128186,51.524675,-0.128186
51.521678/-0.126083,51.521678,-0.126083
51.527330/-0.102350,51.52733,-0.10235
51.525178/-0.094320,51.525178,-0.09432
51.523404/-0.088378,51.523404,-0.088378
51.533491/-0.083568,51.533491,-0.083568
51.533642/-0.068720,51.533642,-0.06872
51.522602/-0.070719,51.522602,-0.070719
51.526307/-0.055118,51.526307,-0.055118
51.533984/-0.041687,51.533984,-0.041687
51.533381/-0.042810,51.533381,-0.04281
51.531359/-0.043050,51.531359,-0.04305
51.523217/-0.056465,51.523217,-0.056465
51.534250/-0.049049,51.53425,-0.049049
51.536084/-0.038972,51.536084,-0.038972
51.536314/-0.043419,51.536314,-0.043419
51.534361/-0.039506,51.534361,-0.039506
51.518580/-0.047483,51.51858,-0.047483
